CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,FirstPurchase,LastPurchase,TenureDays,RecencyDays,AvgOrderValue,HistoricalLTV,PredictedLTV_Next6Months
14935,297,10,1784.71,1,1,4,114,At Risk,2011-02-15 14:44:00,2011-02-15 14:44:00,296,296,178.471,1784.71,952.1145999999999
14936,34,364,8137.02,3,5,5,355,Loyal,2011-03-09 11:53:00,2011-11-06 10:30:00,275,33,22.35445054945055,8137.02,7354.127599999998
14937,57,34,1621.88,3,3,4,334,Loyal,2011-08-01 14:16:00,2011-10-14 12:29:00,129,56,47.70235294117647,1621.88,1365.8258
14944,30,170,5900.25,4,5,5,455,Champions,2011-02-16 12:47:00,2011-11-10 09:10:00,296,29,34.707352941176474,5900.25,8925.900500000005
14946,14,3,100.9,4,1,1,411,New,2011-11-25 13:33:00,2011-11-25 13:33:00,13,13,33.63333333333333,100.9,146.2945000000001
14947,72,14,290.82,3,2,2,322,Others,2011-08-01 09:31:00,2011-09-28 15:48:00,130,71,20.77285714285714,290.82,186.6366
14948,23,63,1101.97,4,4,4,444,Champions,2011-05-04 14:52:00,2011-11-16 17:16:00,218,22,17.491587301587302,1101.97,1033.803899999999
14950,19,19,371.2,4,2,2,422,New,2011-11-20 13:48:00,2011-11-20 13:48:00,18,18,19.53684210526316,371.2,306.438
14951,79,20,311.69,2,2,2,222,Others,2011-09-21 15:15:00,2011-09-21 15:15:00,78,78,15.5845,311.69,106.70469999999996
14952,60,138,8099.49,3,5,5,355,Loyal,2010-12-10 12:48:00,2011-10-11 10:33:00,364,59,58.69195652173913,8099.49,5436.156600000001
14953,25,55,289.82,4,3,2,432,Others,2011-11-14 14:59:00,2011-11-14 14:59:00,24,24,5.269454545454545,289.82,726.4932999999996
14954,12,85,336.17,5,4,2,542,Others,2011-11-27 14:30:00,2011-11-27 14:30:00,11,11,3.9549411764705886,336.17,267.9621000000002
14957,253,12,58.49,1,1,1,111,Others,2011-03-31 17:59:00,2011-03-31 17:59:00,252,252,4.8741666666666665,58.49,343.17689999999993
14958,147,42,499.68,2,3,3,233,Others,2011-04-08 11:28:00,2011-07-15 14:20:00,245,146,11.897142857142857,499.68,667.2795000000001
14959,64,59,695.42,3,4,3,343,Loyal,2011-02-16 13:00:00,2011-10-06 18:23:00,295,63,11.786779661016949,695.42,647.5123000000004
14960,8,27,221.27,5,2,1,521,New,2011-06-21 13:38:00,2011-12-01 12:54:00,170,7,8.195185185185185,221.27,178.8246
14961,11,312,7044.68,5,5,5,555,Champions,2010-12-14 11:38:00,2011-11-29 09:42:00,360,10,22.57910256410257,7044.68,6110.1606999999985
14962,271,5,126.7,1,1,1,111,Others,2011-03-14 09:42:00,2011-03-14 09:42:00,270,270,25.34,126.7,192.62519999999984
14963,10,198,1487.8,5,5,4,554,Champions,2011-06-09 12:30:00,2011-11-30 12:16:00,183,9,7.514141414141414,1487.8,1380.9859
14964,247,13,206.21,1,1,1,111,Others,2011-04-06 14:13:00,2011-04-06 14:13:00,246,246,15.862307692307692,206.21,84.9966
14965,96,83,599.0,2,4,3,243,At Risk,2011-09-04 13:15:00,2011-09-04 13:20:00,95,95,7.216867469879518,599.0,270.4999999999999
14966,15,38,191.32,4,3,1,431,Others,2011-11-25 12:20:00,2011-11-25 12:20:00,14,14,5.034736842105263,191.32,480.36260000000004
14967,50,6,463.8,3,1,2,312,Others,2011-10-21 11:06:00,2011-10-21 11:06:00,49,49,77.3,463.8,646.8883999999999
14968,30,37,147.59,4,3,1,431,Others,2011-11-09 13:58:00,2011-11-09 13:58:00,29,29,3.988918918918919,147.59,417.09420000000006
14970,68,34,1592.06,3,3,4,334,Loyal,2011-01-27 12:23:00,2011-10-02 13:44:00,316,67,46.825294117647054,1592.06,1962.6218000000006
14971,35,160,1116.57,3,5,4,354,Loyal,2011-10-27 13:33:00,2011-11-04 17:07:00,42,34,6.9785625,1116.57,1585.8048000000013
14972,128,18,114.77,2,2,1,221,Others,2011-08-03 14:54:00,2011-08-03 14:54:00,127,127,6.376111111111111,114.77,270.55179999999984
14973,107,32,1314.45,2,3,4,234,At Risk,2011-04-28 12:22:00,2011-08-24 15:51:00,225,106,41.0765625,1314.45,1063.9123000000002
14974,37,21,114.39,3,2,1,321,Others,2011-11-02 13:01:00,2011-11-02 13:01:00,36,36,5.4471428571428575,114.39,177.7502
14975,57,11,279.94,3,1,2,312,Others,2011-10-13 14:08:00,2011-10-13 14:08:00,56,56,25.44909090909091,279.94,520.4341000000002
14976,57,72,790.86,3,4,3,343,Loyal,2011-01-17 11:09:00,2011-10-13 16:37:00,326,56,10.984166666666669,790.86,1018.6935000000005
14978,72,216,1931.42,3,5,4,354,Loyal,2011-01-13 12:03:00,2011-09-28 13:07:00,330,71,8.941759259259259,1931.42,1531.211899999999
14981,246,8,102.12,1,1,1,111,Others,2011-04-07 13:45:00,2011-04-07 13:45:00,245,245,12.765,102.12,96.0079
14984,19,41,213.27,4,3,1,431,Others,2011-06-12 11:04:00,2011-11-20 14:28:00,180,18,5.201707317073171,213.27,266.43899999999996
14985,198,87,296.75,1,4,2,142,At Risk,2010-12-16 19:51:00,2011-05-25 14:29:00,357,197,3.410919540229885,296.75,159.50730000000004
14987,16,4,326.4,4,1,2,412,New,2010-12-09 12:13:00,2011-11-24 09:59:00,365,15,81.6,326.4,364.78830000000016
14988,212,40,334.54,1,3,2,132,Others,2011-05-12 12:05:00,2011-05-12 12:05:00,211,211,8.3635,334.54,270.1878000000001
14995,39,61,233.23,3,4,1,341,Others,2011-03-04 13:14:00,2011-11-01 11:39:00,279,38,3.82344262295082,233.23000000000002,244.3021999999999
14997,46,26,546.1999999999999,3,2,3,323,Others,2011-06-14 16:52:00,2011-10-24 13:28:00,177,45,21.007692307692302,546.1999999999999,611.4542299999999
14998,170,75,429.87,2,4,2,242,At Risk,2011-04-12 16:28:00,2011-06-22 17:30:00,240,169,5.7316,429.87,537.2871000000005
15000,48,77,490.52,3,4,3,343,Loyal,2011-10-23 11:42:00,2011-10-23 11:42:00,47,47,6.37038961038961,490.52,633.7247000000002
15002,116,115,1641.76,2,4,4,244,At Risk,2010-12-07 13:16:00,2011-08-16 10:44:00,366,115,14.27617391304348,1641.76,808.1552999999997
15004,147,158,1246.32,2,5,4,254,At Risk,2011-07-15 14:05:00,2011-07-15 14:05:00,146,146,7.888101265822784,1246.32,1280.6993000000004
15005,16,1119,6316.57,4,5,5,455,Champions,2010-12-08 14:36:00,2011-11-24 12:25:00,365,15,5.6448346738159065,6316.57,5513.8005
15006,51,144,502.09,3,5,3,353,Loyal,2011-10-19 15:08:00,2011-10-19 15:08:00,50,50,3.486736111111111,502.09,818.7625000000003
15007,159,12,156.91,2,1,1,211,Others,2011-07-03 16:00:00,2011-07-03 16:00:00,158,158,13.075833333333334,156.91,117.34660000000002
15009,12,182,1261.78,5,5,4,554,Champions,2011-11-14 17:40:00,2011-11-27 13:35:00,24,11,6.932857142857142,1261.78,1681.2624999999998
15010,36,20,308.94,3,2,2,322,Others,2011-11-04 12:42:00,2011-11-04 12:42:00,35,35,15.447,308.94,422.50669999999997
15012,54,128,423.04,3,5,2,352,Others,2010-12-01 12:49:00,2011-10-17 12:22:00,373,53,3.305,423.04,462.6440000000004
15014,43,35,260.17,3,3,2,332,Others,2011-06-16 19:40:00,2011-10-27 20:07:00,175,42,7.433428571428572,260.17,256.5355
15016,173,20,170.04,2,2,1,221,Others,2011-06-20 12:06:00,2011-06-20 12:06:00,172,172,8.501999999999999,170.04,330.7561
15017,34,20,125.58,3,2,1,321,Others,2011-11-06 10:33:00,2011-11-06 10:33:00,33,33,6.279,125.58,289.4207
15018,39,31,496.21,3,3,3,333,Loyal,2010-12-07 10:47:00,2011-11-01 12:47:00,367,38,16.006774193548388,496.21,488.3579000000001
15019,267,70,266.0,1,4,2,142,At Risk,2011-03-18 12:35:00,2011-03-18 12:35:00,266,266,3.8,266.0,261.37570000000005
15021,9,472,1914.82,5,5,4,554,Champions,2010-12-08 12:17:00,2011-12-01 11:53:00,366,8,4.056822033898305,1914.82,1659.1193000000003
15022,12,135,905.04,5,5,3,553,Loyal,2011-10-23 15:47:00,2011-11-28 12:35:00,46,11,6.704,905.04,1261.8822000000014
15023,3,562,6802.76,5,5,5,555,Champions,2010-12-05 13:49:00,2011-12-06 17:23:00,368,2,12.104555160142349,6802.76,6439.230399999996
15024,10,155,1661.33,5,5,4,554,Champions,2010-12-07 13:20:00,2011-11-30 12:06:00,366,9,10.718258064516128,1661.33,1639.7002000000002
15025,33,72,377.01,4,4,2,442,Others,2011-11-06 15:20:00,2011-11-06 15:20:00,32,32,5.23625,377.01,647.2308
15026,80,61,469.0,2,4,2,242,At Risk,2011-03-07 13:45:00,2011-09-20 13:52:00,276,79,7.688524590163935,469.0,381.81960000000004
15027,31,35,1066.15,4,3,4,434,Loyal,2011-04-15 14:14:00,2011-11-09 10:16:00,237,30,30.461428571428574,1066.15,1079.4849
15028,8,48,627.13,5,3,3,533,Loyal,2010-12-06 12:47:00,2011-12-01 14:06:00,368,7,13.065208333333333,627.13,601.2609000000002
15030,72,7,518.28,3,1,3,313,Others,2011-03-16 15:34:00,2011-09-29 10:50:00,267,71,74.03999999999999,518.28,808.3416000000002
15031,4,111,668.14,5,4,3,543,Loyal,2011-03-02 14:46:00,2011-12-05 14:19:00,281,3,6.019279279279279,668.14,577.6931000000005
15032,256,52,4959.1,1,3,5,135,At Risk,2010-12-08 12:57:00,2011-03-28 15:03:00,365,255,95.3673076923077,4959.1,1939.611
15033,5,510,2586.67,5,5,5,555,Champions,2011-01-14 13:28:00,2011-12-05 12:40:00,328,4,5.071901960784314,2586.67,2957.3100000000013
15034,16,394,4308.61,4,5,5,455,Champions,2010-12-21 09:47:00,2011-11-24 12:11:00,353,15,10.935558375634518,4308.61,3600.4756999999995
15035,90,27,252.73,2,2,2,222,Others,2011-09-11 11:08:00,2011-09-11 11:08:00,89,89,9.36037037037037,252.73000000000002,425.23639999999983
15036,72,127,465.55,3,5,2,352,Others,2011-06-13 12:19:00,2011-09-28 15:42:00,179,71,3.665748031496063,465.55,519.7508000000005
15038,59,130,705.49,3,5,3,353,Loyal,2010-12-05 10:54:00,2011-10-12 11:33:00,369,58,5.426846153846154,705.49,924.3390000000009
15039,10,1502,19914.44,5,5,5,555,Champions,2010-12-06 11:26:00,2011-11-30 11:31:00,368,9,13.25861517976032,19914.44,23201.634000000005
15041,170,67,180.35,2,4,1,241,At Risk,2011-06-22 16:16:00,2011-06-22 16:16:00,169,169,2.6917910447761195,180.35,312.5524000000001
15042,199,5,135.93,1,1,1,111,Others,2011-05-24 16:25:00,2011-05-24 16:25:00,198,198,27.186,135.93,172.87559999999982
15043,31,3,537.0,4,1,3,413,Others,2011-11-08 14:26:00,2011-11-08 14:26:00,30,30,179.0,537.0,4059.830099999998
15044,19,453,7700.23,4,5,5,455,Champions,2010-12-12 14:27:00,2011-11-20 13:20:00,361,18,16.998300220750554,7700.2300000000005,5834.836100000001
15045,152,12,735.66,2,1,3,213,Others,2011-03-27 11:44:00,2011-07-11 11:33:00,257,151,61.305,735.66,779.4708999999999
15046,9,206,5213.77,5,5,5,555,Champions,2011-01-05 15:30:00,2011-11-30 15:50:00,337,8,25.30956310679612,5213.7699999999995,5728.079900000002
15047,270,22,343.62,1,2,2,122,Others,2011-03-15 10:49:00,2011-03-15 10:49:00,269,269,15.61909090909091,343.62,108.5623
15048,65,97,384.05,3,4,2,342,Others,2010-12-06 12:15:00,2011-10-05 14:55:00,368,64,3.959278350515464,384.05,414.60339999999997
15049,274,3,121.17000000000002,1,1,1,111,Others,2011-03-11 12:13:00,2011-03-11 12:13:00,273,273,40.39000000000001,121.17000000000002,180.03249999999997
15050,25,78,1782.09,4,4,4,444,Champions,2011-09-29 13:22:00,2011-11-14 16:17:00,70,24,22.84730769230769,1782.09,1857.1321999999998
15051,23,143,1391.61,4,5,4,454,Champions,2011-07-12 15:29:00,2011-11-16 15:38:00,149,22,9.73153846153846,1391.61,1023.6553999999998
15052,319,30,215.78,1,3,1,131,Others,2011-01-24 15:52:00,2011-01-24 15:52:00,318,318,7.192666666666667,215.78,162.85410000000005
15053,5,71,697.79,5,4,3,543,Loyal,2011-03-03 12:06:00,2011-12-05 12:08:00,281,4,9.828028169014084,697.79,712.0395000000003
15054,12,114,302.1,5,4,2,542,Others,2011-10-30 14:33:00,2011-11-27 15:02:00,39,11,2.6500000000000004,302.1,568.7394
15057,275,25,1489.5,1,2,4,124,At Risk,2011-01-28 09:09:00,2011-03-09 15:17:00,315,274,59.58,1489.5,547.3750000000002
15058,25,276,2124.99,4,5,5,455,Champions,2011-01-31 15:35:00,2011-11-14 14:57:00,311,24,7.699239130434782,2124.99,1642.0790000000009
15059,41,237,1337.72,3,5,4,354,Loyal,2011-01-09 11:54:00,2011-10-30 11:35:00,334,40,5.644388185654009,1337.72,1488.2039000000004
15060,8,121,303.09000000000003,5,4,2,542,Others,2011-11-30 14:03:00,2011-12-01 13:47:00,8,7,2.5048760330578514,303.09000000000003,457.45740000000006
15061,4,403,54534.14,5,5,5,555,Champions,2010-12-02 15:19:00,2011-12-06 12:06:00,371,3,135.32044665012407,54534.14,104459.3929
15062,71,57,987.86,3,3,4,334,Loyal,2010-12-15 15:37:00,2011-09-29 16:51:00,358,70,17.330877192982456,987.86,951.6512000000001
15063,213,5,370.8,1,1,2,112,Others,2011-05-10 13:25:00,2011-05-10 13:25:00,212,212,74.16,370.79999999999995,798.0060000000002
15065,38,155,3158.13,3,5,5,355,Loyal,2011-02-21 12:54:00,2011-11-02 09:45:00,290,37,20.37503225806452,3158.13,4354.875000000001
15066,53,42,893.59,3,3,3,333,Loyal,2011-10-17 13:25:00,2011-10-17 13:25:00,52,52,21.275952380952383,893.59,1202.397099999999
15067,78,82,1744.76,2,4,4,244,At Risk,2011-03-02 12:10:00,2011-09-22 13:20:00,282,77,21.27756097560976,1744.76,1410.2955000000002
15068,46,104,553.36,3,4,3,343,Loyal,2011-03-28 14:27:00,2011-10-24 14:47:00,255,45,5.320769230769231,553.36,657.3455000000004
15069,179,70,1109.53,2,4,4,244,At Risk,2011-06-13 14:16:00,2011-06-13 14:16:00,178,178,15.850428571428573,1109.53,727.1395999999996
15070,373,1,106.2,1,1,1,111,Others,2010-12-02 11:23:00,2010-12-02 11:23:00,372,372,106.2,106.2,64.0533
15071,94,26,982.07,2,2,4,224,At Risk,2011-03-09 10:19:00,2011-09-07 11:43:00,275,93,37.77192307692308,982.07,591.4747999999998
15073,10,54,1043.41,5,3,4,534,Loyal,2011-06-06 09:59:00,2011-11-30 10:44:00,186,9,19.322407407407407,1043.41,912.8254999999996
15074,105,42,748.87,2,3,3,233,Others,2011-08-26 14:45:00,2011-08-26 14:45:00,104,104,17.830238095238094,748.87,878.3994000000004
15075,78,27,773.03,2,2,3,223,Others,2011-09-23 12:27:00,2011-09-23 12:27:00,77,77,28.63074074074074,773.03,1030.0158000000001
15076,173,49,880.85,2,3,3,233,Others,2011-06-20 08:23:00,2011-06-20 08:23:00,172,172,17.976530612244897,880.85,1131.7022999999995
15078,7,440,9743.11,5,5,5,555,Champions,2010-12-06 12:38:00,2011-12-02 15:41:00,368,6,22.14343181818182,9743.11,10654.02529999999
15079,213,47,895.61,1,3,3,133,Others,2010-12-09 09:25:00,2011-05-11 12:45:00,365,212,19.055531914893617,895.61,888.4906999999998
15081,22,33,504.8,4,3,3,433,Loyal,2010-12-07 16:20:00,2011-11-17 17:08:00,366,21,15.296969696969697,504.8,552.1976000000001
15083,257,5,88.2,1,1,1,111,Others,2011-03-28 12:18:00,2011-03-28 12:18:00,256,256,17.64,88.2,88.19429999999998
15087,282,15,306.94,1,2,2,122,Others,2011-03-03 10:34:00,2011-03-03 10:34:00,281,281,20.462666666666667,306.94,1030.9826999999998
15088,21,57,1160.07,4,3,4,434,Loyal,2011-10-03 14:05:00,2011-11-18 13:14:00,66,20,20.352105263157892,1160.07,1506.7721
15089,10,145,2420.84,5,5,5,555,Champions,2011-08-03 14:14:00,2011-11-29 16:31:00,127,9,16.69544827586207,2420.84,2401.519400000001
15090,308,23,381.32,1,2,2,122,Others,2011-02-04 14:03:00,2011-02-04 14:03:00,307,307,16.57913043478261,381.32,182.84309999999996
15091,68,30,480.71,3,3,2,332,Others,2011-10-03 12:47:00,2011-10-03 12:47:00,67,67,16.023666666666667,480.71,347.0711
15092,215,26,457.81,1,2,2,122,Others,2011-03-01 12:24:00,2011-05-08 14:10:00,283,214,17.608076923076922,457.81,392.74279999999993
15093,18,108,4597.02,4,4,5,445,Champions,2010-12-02 18:25:00,2011-11-21 13:09:00,371,17,42.565000000000005,4597.02,5382.056000000002
15095,104,47,1370.6,2,3,4,234,At Risk,2011-05-20 14:27:00,2011-08-28 12:01:00,202,103,29.161702127659577,1370.6000000000001,1273.2978999999996
15096,43,11,219.39,3,1,1,311,Others,2011-10-28 10:27:00,2011-10-28 10:27:00,42,42,19.94454545454545,219.39000000000001,261.0264000000001
15097,4,25,248.08,5,2,1,521,New,2011-12-05 14:03:00,2011-12-05 14:03:00,3,3,9.9232,248.08,316.86580000000004
15098,182,3,39916.5,1,1,5,115,At Risk,2011-06-10 15:22:00,2011-06-10 15:33:00,181,181,13305.5,39916.5,58148.62040000001
15099,84,23,410.48,2,2,2,222,Others,2011-09-16 13:13:00,2011-09-16 13:13:00,83,83,17.84695652173913,410.48,835.1153000000007
15100,334,3,876.0,1,1,3,113,Others,2010-12-01 09:09:00,2011-01-10 10:35:00,373,333,292.0,876.0,680.8432000000003
15101,9,8,317.53000000000003,5,1,2,512,New,2010-12-15 12:54:00,2011-12-01 10:18:00,358,8,39.69125,317.53000000000003,302.2636
15103,31,35,703.36,4,3,3,433,Loyal,2011-09-14 13:54:00,2011-11-08 14:53:00,85,30,20.096,703.36,706.5082999999996
15104,197,69,1027.44,1,4,4,144,At Risk,2011-03-02 14:16:00,2011-05-27 12:29:00,281,196,14.890434782608695,1027.44,690.4427000000002
15105,18,101,2298.93,4,4,5,445,Champions,2011-07-28 10:09:00,2011-11-21 16:54:00,134,17,22.76168316831683,2298.93,1635.7128000000005
15106,18,100,1422.52,4,4,4,444,Champions,2011-03-15 12:52:00,2011-11-22 09:16:00,268,17,14.2252,1422.52,1538.0585
15107,311,16,319.5,1,2,2,122,Others,2010-12-02 13:45:00,2011-02-01 14:46:00,371,310,19.96875,319.5,316.8800000000001
15108,142,60,1300.25,2,4,4,244,At Risk,2011-04-26 10:54:00,2011-07-21 10:24:00,227,141,21.67083333333333,1300.25,1683.6881000000008
15109,246,28,484.95,1,2,2,122,Others,2011-04-08 09:58:00,2011-04-08 09:58:00,245,245,17.319642857142856,484.95,333.6262000000001
15110,24,35,996.1,4,3,4,434,Loyal,2011-01-25 11:41:00,2011-11-16 11:16:00,318,23,28.46,996.1,864.5430000000001
15111,29,84,1567.48,4,4,4,444,Champions,2010-12-02 11:45:00,2011-11-10 16:58:00,372,28,18.660476190476192,1567.48,1274.891
15113,10,100,3609.33,5,4,5,545,Champions,2011-10-16 15:27:00,2011-11-30 08:23:00,53,9,36.0933,3609.33,4003.760099999997
15114,30,197,2760.56,4,5,5,455,Champions,2011-02-11 08:45:00,2011-11-09 15:05:00,301,29,14.012994923857867,2760.56,3148.2067000000015
15115,18,21,340.11,4,2,2,422,New,2011-11-21 14:59:00,2011-11-21 14:59:00,17,17,16.195714285714285,340.11,319.2829
15116,18,45,1352.75,4,3,4,434,Loyal,2011-05-19 08:50:00,2011-11-22 12:25:00,204,17,30.06111111111111,1352.75,1549.1857000000005
15117,15,79,1551.78,4,4,4,444,Champions,2011-05-08 12:38:00,2011-11-25 08:12:00,215,14,19.64278481012658,1551.78,1578.4787
15118,134,1,244.8,2,1,1,211,Others,2011-07-28 14:54:00,2011-07-28 14:54:00,133,133,244.8,244.8,479.5323000000001
15119,246,14,266.4,1,2,2,122,Others,2011-04-08 09:08:00,2011-04-08 09:08:00,245,245,19.02857142857143,266.4,289.3863
15120,134,21,358.82,2,2,2,222,Others,2011-07-29 09:48:00,2011-07-29 09:48:00,133,133,17.086666666666666,358.82,444.143
15121,50,28,457.72,3,2,2,322,Others,2011-02-24 12:41:00,2011-10-20 14:51:00,288,49,16.34714285714286,457.72,260.9395999999999
15122,114,82,1633.78,2,4,4,244,At Risk,2011-02-15 09:59:00,2011-08-17 16:48:00,297,113,19.924146341463413,1633.78,997.7297000000003
15123,7,106,2199.31,5,4,5,545,Champions,2011-05-17 14:57:00,2011-12-02 13:12:00,205,6,20.74820754716981,2199.31,1799.8328000000006
15124,23,15,184.19,4,2,1,421,New,2011-06-01 09:06:00,2011-11-17 10:09:00,191,22,12.279333333333334,184.19,223.23219999999995
15125,25,127,11528.48,4,5,5,455,Champions,2011-03-14 09:59:00,2011-11-14 13:57:00,270,24,90.77543307086614,11528.48,12879.916099999991
15127,66,16,406.53,3,2,2,322,Others,2011-10-05 10:30:00,2011-10-05 10:30:00,65,65,25.408125,406.53000000000003,198.22680000000003
15128,60,102,1471.0,3,4,4,344,Loyal,2011-05-04 12:32:00,2011-10-10 13:54:00,219,59,14.42156862745098,1471.0,1225.0819
15129,50,84,3447.4,3,4,5,345,Loyal,2011-02-21 09:09:00,2011-10-20 14:40:00,291,49,41.04047619047619,3447.4,4774.9652
15130,170,22,330.11,2,2,2,222,Others,2011-06-23 10:15:00,2011-06-23 10:15:00,169,169,15.005,330.11,301.50129999999996
15132,18,52,977.93,4,3,4,434,Loyal,2011-03-22 12:02:00,2011-11-21 17:10:00,262,17,18.80634615384616,977.9300000000001,825.8466999999999
15133,128,29,982.42,2,2,4,224,At Risk,2011-02-11 10:38:00,2011-08-04 10:44:00,301,127,33.87655172413793,982.42,556.7617999999998
15134,15,73,1387.99,4,4,4,444,Champions,2011-04-13 11:05:00,2011-11-25 08:55:00,240,14,19.01356164383561,1387.99,1858.4044999999996
15135,239,9,139.05,1,1,1,111,Others,2011-04-14 19:16:00,2011-04-14 19:16:00,238,238,15.45,139.05,162.7224999999999
15136,3,68,1286.7,5,4,4,544,Champions,2011-09-04 16:05:00,2011-12-07 12:26:00,95,2,18.92205882352941,1286.7,1840.9052000000001
15139,240,13,178.96,1,1,1,111,Others,2011-01-07 12:44:00,2011-04-14 11:39:00,336,239,13.766153846153848,178.96,203.6949
15140,52,80,2354.25,3,4,5,345,Loyal,2011-03-20 14:37:00,2011-10-18 14:07:00,263,51,29.428125,2354.25,1974.8003999999999
15142,46,26,498.74,3,2,3,323,Others,2011-10-24 12:51:00,2011-10-24 12:51:00,45,45,19.18230769230769,498.74,684.5235999999999
15143,226,14,259.45,1,2,2,122,Others,2011-04-28 12:03:00,2011-04-28 12:03:00,225,225,18.53214285714285,259.45,286.10880000000014
15144,8,217,6580.4400000000005,5,5,5,555,Champions,2011-01-31 13:17:00,2011-12-01 15:12:00,311,7,30.32460829493088,6580.4400000000005,7650.685299999999
15145,4,67,1194.73,5,4,4,544,Champions,2011-04-05 15:20:00,2011-12-05 17:21:00,247,3,17.83179104477612,1194.73,1975.3575000000003
15146,165,91,1327.16,2,4,4,244,At Risk,2011-02-21 13:07:00,2011-06-28 12:09:00,290,164,14.584175824175825,1327.16,741.7553999999998
15147,240,28,623.5,1,2,3,123,Others,2011-04-13 15:57:00,2011-04-13 15:57:00,239,239,22.267857142857142,623.5,539.8187000000001
15148,11,20,301.29,5,2,2,522,New,2011-11-29 08:21:00,2011-11-29 08:21:00,10,10,15.0645,301.29,207.81139999999996
15149,134,23,520.8000000000001,2,2,3,223,Others,2011-07-29 10:58:00,2011-07-29 10:58:00,133,133,22.643478260869568,520.8000000000001,544.1283
15150,17,343,5314.47,4,5,5,455,Champions,2011-03-15 14:21:00,2011-11-22 12:52:00,268,16,15.494081632653062,5314.47,4382.6768
15152,10,271,4745.69,5,5,5,555,Champions,2011-06-05 15:36:00,2011-11-30 12:32:00,186,9,17.511771217712177,4745.69,3145.8497999999986
15153,31,22,329.25,4,2,2,422,New,2011-11-08 17:09:00,2011-11-08 17:09:00,30,30,14.965909090909092,329.25,641.7617000000006
15154,75,85,296.42,2,4,2,242,At Risk,2011-09-25 16:05:00,2011-09-25 16:05:00,74,74,3.487294117647059,296.42,417.25120000000004
15156,1,55,961.49,5,3,4,534,Loyal,2011-11-06 12:41:00,2011-12-08 18:22:00,33,0,17.481636363636365,961.49,1416.8211999999994
15157,4,125,1936.07,5,5,4,554,Champions,2010-12-16 13:44:00,2011-12-06 11:28:00,357,3,15.48856,1936.07,2133.2851
15158,45,7,401.4,3,1,2,312,Others,2011-10-25 13:53:00,2011-10-25 13:53:00,44,44,57.34285714285715,401.40000000000003,1029.0096
15159,2,710,18641.01,5,5,5,555,Champions,2010-12-13 15:44:00,2011-12-08 12:05:00,360,1,26.254943661971836,18641.010000000002,20538.531499999997
15160,357,4,158.16,1,1,1,111,Others,2010-12-17 14:15:00,2010-12-17 14:15:00,356,356,39.54,158.16,142.08489999999986
15163,18,29,304.47,4,2,2,422,New,2011-05-31 15:22:00,2011-11-21 13:10:00,191,17,10.49896551724138,304.47,342.5325
15164,69,103,843.05,3,4,3,343,Loyal,2011-01-04 14:21:00,2011-10-02 12:05:00,338,68,8.18495145631068,843.05,1192.3751000000009
15165,373,27,487.75,1,2,2,122,Others,2010-12-01 14:03:00,2010-12-01 14:03:00,372,372,18.064814814814813,487.75,305.26200000000006
15167,321,41,163.0,1,3,1,131,Others,2011-01-23 12:41:00,2011-01-23 12:41:00,320,320,3.975609756097561,163.0,182.71450000000002
15168,26,5,106.56,4,1,1,411,New,2011-11-14 11:26:00,2011-11-14 11:26:00,25,25,21.312,106.56,129.24530000000001
15171,331,5,1289.5,1,1,4,114,At Risk,2011-01-12 15:36:00,2011-01-12 15:36:00,330,330,257.9,1289.5,674.1485
15172,9,110,1624.05,5,4,4,544,Champions,2011-04-17 11:56:00,2011-12-01 11:51:00,236,8,14.764090909090909,1624.05,1589.2658000000001
15174,323,11,135.75,1,1,1,111,Others,2011-01-21 09:06:00,2011-01-21 09:06:00,322,322,12.340909090909092,135.75,294.42839999999995
15175,72,23,224.14,3,2,1,321,Others,2011-09-29 11:31:00,2011-09-29 11:31:00,71,71,9.745217391304347,224.14,346.3495999999999
15178,260,3,40.5,1,1,1,111,Others,2011-03-24 15:12:00,2011-03-24 15:12:00,259,259,13.5,40.5,28.324500000000004
15179,18,93,2206.9500000000003,4,4,5,445,Champions,2011-01-24 13:48:00,2011-11-21 12:53:00,318,17,23.73064516129033,2206.9500000000003,1357.2033
15180,367,6,87.5,1,1,1,111,Others,2010-12-07 14:57:00,2010-12-07 14:57:00,366,366,14.583333333333334,87.5,61.2367
15181,66,16,689.48,3,2,3,323,Others,2011-03-15 12:03:00,2011-10-04 13:58:00,269,65,43.0925,689.48,717.3309000000004
15182,154,29,622.85,2,2,3,223,Others,2011-03-16 12:42:00,2011-07-08 13:37:00,268,153,21.477586206896557,622.85,464.26700000000017
15184,29,63,406.76,4,4,2,442,Others,2011-06-02 12:06:00,2011-11-10 13:41:00,190,28,6.456507936507936,406.76,393.2336999999999
15185,70,21,310.62,3,2,2,322,Others,2011-09-30 14:06:00,2011-09-30 14:06:00,69,69,14.791428571428572,310.62,184.56359999999998
15186,14,19,411.41,4,2,2,422,New,2011-06-24 14:54:00,2011-11-25 14:58:00,167,13,21.653157894736843,411.41,371.72970999999984
15187,2,91,4777.18,5,4,5,545,Champions,2011-05-11 13:49:00,2011-12-08 11:56:00,211,1,52.49648351648352,4777.18,5078.797700000003
15189,1,212,16225.39,5,5,5,555,Champions,2011-01-11 12:29:00,2011-12-08 13:22:00,332,0,76.53485849056604,16225.39,23487.659199999995
